the adventures of sherlock holmes by sir |arthur*1|
shade of colour they werestraw lemon orange |brick*1|
of colour they werestraw lemon orange brick |irishsetter*1|
colour they werestraw lemon orange brick irishsetter |liver*1|
they werestraw lemon orange brick irishsetter liver |clay*1|
werestraw lemon orange brick irishsetter liver clay |but*1|
lemon orange brick irishsetter liver clay but |as*1|
orange brick irishsetter liver clay but as |spaulding*1|
brick irishsetter liver clay but as spaulding |said*1|
irishsetter liver clay but as spaulding said |there*1|
liver clay but as spaulding said there |were*1|
clay but as spaulding said there were |not*1|
but as spaulding said there were not |many*1|
as spaulding said there were not many |who*1|
spaulding said there were not many who |had*1|
said there were not many who had |the*1|
there were not many who had the |real*1|
were not many who had the real |vivid*1|
not many who had the real vivid |flamecoloured*1|
many who had the real vivid flamecoloured |tint*1|
who had the real vivid flamecoloured tint |when*1|
had the real vivid flamecoloured tint when |i*1|
the real vivid flamecoloured tint when i |saw*1|
real vivid flamecoloured tint when i saw |how*1|
vivid flamecoloured tint when i saw how |many*1|
flamecoloured tint when i saw how many |were*1|
tint when i saw how many were |waiting*1|
when i saw how many were waiting |i*1|
i saw how many were waiting i |would*1|
saw how many were waiting i would |have*1|
how many were waiting i would have |given*1|
many were waiting i would have given |it*1|
were waiting i would have given it |up*1|
waiting i would have given it up |in*1|
i would have given it up in |despair*1|
would have given it up in despair |but*1|
have given it up in despair but |spaulding*1|
given it up in despair but spaulding |would*1|
it up in despair but spaulding would |not*1|
up in despair but spaulding would not |hear*1|
in despair but spaulding would not hear |of*1|
despair but spaulding would not hear of |it*1|
but spaulding would not hear of it |how*1|
spaulding would not hear of it how |he*1|
would not hear of it how he |did*1|
not hear of it how he did |it*1|
hear of it how he did it |i*1|
of it how he did it i |could*1|
it how he did it i could |not*1|
how he did it i could not |imagine*1|
he did it i could not imagine |but*1|
did it i could not imagine but |he*1|
it i could not imagine but he |pushed*1|
i could not imagine but he pushed |and*1|
could not imagine but he pushed and |pulled*1|
not imagine but he pushed and pulled |and*1|
imagine but he pushed and pulled and |butted*1|
but he pushed and pulled and butted |until*1|
he pushed and pulled and butted until |he*1|
pushed and pulled and butted until he |got*1|
and pulled and butted until he got |me*1|
pulled and butted until he got me |through*1|
and butted until he got me through |the*1|
butted until he got me through the |crowd*1|
until he got me through the crowd |and*1|
he got me through the crowd and |right*1|
got me through the crowd and right |up*1|
me through the crowd and right up |to*1|
through the crowd and right up to |the*1|
the crowd and right up to the |steps*1|
crowd and right up to the steps |which*1|
and right up to the steps which |led*1|
right up to the steps which led |to*1|
up to the steps which led to |the*1|
to the steps which led to the |office*1|
the steps which led to the office |there*1|
steps which led to the office there |was*1|
which led to the office there was |a*1|
led to the office there was a |double*1|
to the office there was a double |stream*1|
the office there was a double stream |upon*1|
office there was a double stream upon |the*1|
there was a double stream upon the |stair*1|
was a double stream upon the stair |some*1|
a double stream upon the stair some |going*1|
double stream upon the stair some going |up*1|
stream upon the stair some going up |in*1|
upon the stair some going up in |hope*1|
the stair some going up in hope |and*1|
stair some going up in hope and |some*1|
some going up in hope and some |coming*1|
going up in hope and some coming |back*1|
up in hope and some coming back |dejected*1|
in hope and some coming back dejected |but*1|
hope and some coming back dejected but |we*1|
and some coming back dejected but we |wedged*1|
some coming back dejected but we wedged |in*1|
coming back dejected but we wedged in |as*1|
back dejected but we wedged in as |well*1|
dejected but we wedged in as well |as*1|
but we wedged in as well as |we*1|
we wedged in as well as we |could*1|
wedged in as well as we could |and*1|
in as well as we could and |soon*1|
as well as we could and soon |found*1|
well as we could and soon found |ourselves*1|
as we could and soon found ourselves |in*1|
we could and soon found ourselves in |the*1|
could and soon found ourselves in the |office*1|
and soon found ourselves in the office |your*1|
soon found ourselves in the office your |experience*1|
found ourselves in the office your experience |has*1|
ourselves in the office your experience has |been*1|
in the office your experience has been |a*1|
the office your experience has been a |most*1|
office your experience has been a most |entertaining*1|
your experience has been a most entertaining |one*1|
experience has been a most entertaining one |remarked*1|
has been a most entertaining one remarked |holmes*1|
been a most entertaining one remarked holmes |as*1|
a most entertaining one remarked holmes as |his*1|
most entertaining one remarked holmes as his |client*1|
entertaining one remarked holmes as his client |paused*1|
one remarked holmes as his client paused |and*1|
remarked holmes as his client paused and |refreshed*1|
holmes as his client paused and refreshed |his*1|
as his client paused and refreshed his |memory*1|
his client paused and refreshed his memory |with*1|
client paused and refreshed his memory with |a*1|
paused and refreshed his memory with a |huge*1|
and refreshed his memory with a huge |pinch*1|
refreshed his memory with a huge pinch |of*1|
his memory with a huge pinch of |snuff*1|
memory with a huge pinch of snuff |pray*1|
with a huge pinch of snuff pray |continue*1|
a huge pinch of snuff pray continue |your*1|
huge pinch of snuff pray continue your |very*1|
pinch of snuff pray continue your very |interesting*1|
of snuff pray continue your very interesting |statement*1|
snuff pray continue your very interesting statement |there*1|
pray continue your very interesting statement there |was*1|
continue your very interesting statement there was |nothing*1|
your very interesting statement there was nothing |in*1|
very interesting statement there was nothing in |the*1|
interesting statement there was nothing in the |office*1|
statement there was nothing in the office |but*1|
there was nothing in the office but |a*1|
was nothing in the office but a |couple*1|
nothing in the office but a couple |of*1|
in the office but a couple of |wooden*1|
the office but a couple of wooden |chairs*1|
office but a couple of wooden chairs |and*1|
but a couple of wooden chairs and |a*1|
a couple of wooden chairs and a |deal*1|
couple of wooden chairs and a deal |table*1|
of wooden chairs and a deal table |behind*1|
wooden chairs and a deal table behind |which*1|
chairs and a deal table behind which |sat*1|
and a deal table behind which sat |a*1|
a deal table behind which sat a |small*1|
deal table behind which sat a small |man*1|
table behind which sat a small man |with*1|
behind which sat a small man with |a*1|
which sat a small man with a |head*1|
sat a small man with a head |that*1|
a small man with a head that |was*1|
small man with a head that was |even*1|
man with a head that was even |redder*1|
with a head that was even redder |than*1|
a head that was even redder than |mine*1|
head that was even redder than mine |he*1|
that was even redder than mine he |said*1|
was even redder than mine he said |a*1|
even redder than mine he said a |few*1|
redder than mine he said a few |words*1|
than mine he said a few words |to*1|
mine he said a few words to |each*1|
he said a few words to each |candidate*1|
said a few words to each candidate |as*1|
a few words to each candidate as |he*1|
few words to each candidate as he |came*1|
words to each candidate as he came |up*1|
to each candidate as he came up |and*1|
each candidate as he came up and |then*1|
candidate as he came up and then |he*1|
as he came up and then he |always*1|
he came up and then he always |managed*1|
came up and then he always managed |to*1|
up and then he always managed to |find*1|
and then he always managed to find |some*1|
then he always managed to find some |fault*1|
he always managed to find some fault |in*1|
always managed to find some fault in |them*1|
managed to find some fault in them |which*1|
to find some fault in them which |would*1|
find some fault in them which would |disqualify*1|
some fault in them which would disqualify |them*1|
fault in them which would disqualify them |getting*1|
in them which would disqualify them getting |a*1|
them which would disqualify them getting a |vacancy*1|
which would disqualify them getting a vacancy |did*1|
would disqualify them getting a vacancy did |not*1|
disqualify them getting a vacancy did not |seem*1|
them getting a vacancy did not seem |to*1|
getting a vacancy did not seem to |be*1|
a vacancy did not seem to be |such*1|
vacancy did not seem to be such |a*1|
did not seem to be such a |very*1|
not seem to be such a very |easy*1|
seem to be such a very easy |matter*1|
to be such a very easy matter |after*1|
be such a very easy matter after |all*1|
such a very easy matter after all |however*1|
a very easy matter after all however |when*1|
very easy matter after all however when |our*1|
easy matter after all however when our |turn*1|
matter after all however when our turn |came*1|
after all however when our turn came |the*1|
all however when our turn came the |little*1|
however when our turn came the little |man*1|
when our turn came the little man |was*1|
our turn came the little man was |much*1|
turn came the little man was much |more*1|
came the little man was much more |favourable*1|
the little man was much more favourable |to*1|
little man was much more favourable to |me*1|
man was much more favourable to me |than*1|
was much more favourable to me than |to*1|
much more favourable to me than to |any*1|
more favourable to me than to any |of*1|
favourable to me than to any of |the*1|
to me than to any of the |others*1|
me than to any of the others |and*1|
than to any of the others and |he*1|
to any of the others and he |closed*1|
any of the others and he closed |the*1|
of the others and he closed the |door*1|
the others and he closed the door |as*1|
others and he closed the door as |we*1|
and he closed the door as we |entered*1|
he closed the door as we entered |so*1|
closed the door as we entered so |that*1|
the door as we entered so that |he*1|
door as we entered so that he |might*1|
as we entered so that he might |have*1|
we entered so that he might have |a*1|
entered so that he might have a |private*1|
so that he might have a private |word*1|
that he might have a private word |with*1|
he might have a private word with |us*1|
might have a private word with us |
have a private word with us  |this*1|
a private word with us  this |is*1|
private word with us  this is |mr*1|
word with us  this is mr |jabez*1|
with us  this is mr jabez |wilson*1|
us  this is mr jabez wilson |said*1|
 this is mr jabez wilson said |my*1|
this is mr jabez wilson said my |assistant*1|
is mr jabez wilson said my assistant |and*1|
mr jabez wilson said my assistant and |he*1|
jabez wilson said my assistant and he |is*1|
wilson said my assistant and he is |willing*1|
said my assistant and he is willing |to*1|
my assistant and he is willing to |fill*1|
assistant and he is willing to fill |a*1|
and he is willing to fill a |vacancy*1|
he is willing to fill a vacancy |in*1|
is willing to fill a vacancy in |the*1|
willing to fill a vacancy in the |league*1|
to fill a vacancy in the league |
fill a vacancy in the league  |and*1|
a vacancy in the league  and |he*1|
vacancy in the league  and he |is*1|
in the league  and he is |admirably*1|
the league  and he is admirably |suited*1|
league  and he is admirably suited |for*1|
 and he is admirably suited for |it*1|
and he is admirably suited for it |the*1|
he is admirably suited for it the |other*1|
is admirably suited for it the other |answered*1|
admirably suited for it the other answered |he*1|
suited for it the other answered he |has*1|
for it the other answered he has |every*1|
it the other answered he has every |requirement*1|
the other answered he has every requirement |i*1|
other answered he has every requirement i |cannot*1|
answered he has every requirement i cannot |recall*1|
he has every requirement i cannot recall |when*1|
has every requirement i cannot recall when |i*1|
every requirement i cannot recall when i |have*1|
requirement i cannot recall when i have |seen*1|
i cannot recall when i have seen |anything*1|
cannot recall when i have seen anything |so*1|
recall when i have seen anything so |fine*1|
when i have seen anything so fine |he*1|
i have seen anything so fine he |took*1|
have seen anything so fine he took |a*1|
seen anything so fine he took a |step*1|
anything so fine he took a step |backward*1|
so fine he took a step backward |cocked*1|
fine he took a step backward cocked |his*1|
he took a step backward cocked his |head*1|
took a step backward cocked his head |on*1|
a step backward cocked his head on |one*1|
step backward cocked his head on one |side*1|
backward cocked his head on one side |and*1|
cocked his head on one side and |gazed*1|
his head on one side and gazed |at*1|
head on one side and gazed at |my*1|
on one side and gazed at my |hair*1|
one side and gazed at my hair |until*1|
side and gazed at my hair until |i*1|
and gazed at my hair until i |felt*1|
gazed at my hair until i felt |quite*1|
at my hair until i felt quite |bashful*1|
my hair until i felt quite bashful |then*1|
hair until i felt quite bashful then |suddenly*1|
until i felt quite bashful then suddenly |he*1|
i felt quite bashful then suddenly he |plunged*1|
felt quite bashful then suddenly he plunged |forward*1|
quite bashful then suddenly he plunged forward |wrung*1|
bashful then suddenly he plunged forward wrung |my*1|
then suddenly he plunged forward wrung my |hand*1|
suddenly he plunged forward wrung my hand |and*1|
he plunged forward wrung my hand and |congratulated*1|
plunged forward wrung my hand and congratulated |me*1|
forward wrung my hand and congratulated me |warmly*1|
wrung my hand and congratulated me warmly |on*1|
my hand and congratulated me warmly on |my*1|
hand and congratulated me warmly on my |success*1|
and congratulated me warmly on my success |
congratulated me warmly on my success  |it*1|
me warmly on my success  it |would*1|
warmly on my success  it would |be*1|
on my success  it would be |injustice*1|
my success  it would be injustice |to*1|
success  it would be injustice to |hesitate*1|
 it would be injustice to hesitate |said*1|
it would be injustice to hesitate said |he*1|
would be injustice to hesitate said he |you*1|
be injustice to hesitate said he you |will*1|
injustice to hesitate said he you will |however*1|
to hesitate said he you will however |i*1|
hesitate said he you will however i |am*1|
said he you will however i am |sure*1|
he you will however i am sure |excuse*1|
you will however i am sure excuse |me*1|
will however i am sure excuse me |for*1|
however i am sure excuse me for |taking*1|
i am sure excuse me for taking |an*1|
am sure excuse me for taking an |obvious*1|
sure excuse me for taking an obvious |precaution*1|
excuse me for taking an obvious precaution |with*1|
me for taking an obvious precaution with |that*1|
for taking an obvious precaution with that |he*1|
taking an obvious precaution with that he |seized*1|
an obvious precaution with that he seized |my*1|
obvious precaution with that he seized my |hair*1|
precaution with that he seized my hair |in*1|
with that he seized my hair in |both*1|
that he seized my hair in both |his*1|
he seized my hair in both his |hands*1|
seized my hair in both his hands |and*1|
my hair in both his hands and |tugged*1|
hair in both his hands and tugged |until*1|
in both his hands and tugged until |i*1|
both his hands and tugged until i |yelled*1|
his hands and tugged until i yelled |with*1|
hands and tugged until i yelled with |the*1|
and tugged until i yelled with the |pain*1|
tugged until i yelled with the pain |there*1|
until i yelled with the pain there |is*1|
i yelled with the pain there is |water*1|
yelled with the pain there is water |in*1|
with the pain there is water in |your*1|
the pain there is water in your |eyes*1|
pain there is water in your eyes |said*1|
there is water in your eyes said |he*1|
is water in your eyes said he |as*1|
water in your eyes said he as |he*1|
in your eyes said he as he |released*1|
your eyes said he as he released |me*1|
eyes said he as he released me |i*1|
said he as he released me i |perceive*1|
he as he released me i perceive |that*1|
as he released me i perceive that |all*1|
he released me i perceive that all |is*1|
released me i perceive that all is |as*1|
me i perceive that all is as |it*1|
i perceive that all is as it |should*1|
perceive that all is as it should |be*1|
that all is as it should be |but*1|
all is as it should be but |we*1|
is as it should be but we |have*1|
as it should be but we have |to*1|
it should be but we have to |be*1|
should be but we have to be |careful*1|
be but we have to be careful |for*1|
but we have to be careful for |we*1|
we have to be careful for we |have*1|
have to be careful for we have |twice*1|
to be careful for we have twice |been*1|
be careful for we have twice been |deceived*1|
careful for we have twice been deceived |by*1|
for we have twice been deceived by |wigs*1|
we have twice been deceived by wigs |and*1|
have twice been deceived by wigs and |once*1|
twice been deceived by wigs and once |by*1|
been deceived by wigs and once by |paint*1|
deceived by wigs and once by paint |i*1|
by wigs and once by paint i |could*1|
wigs and once by paint i could |tell*1|
and once by paint i could tell |you*1|
once by paint i could tell you |tales*1|
by paint i could tell you tales |of*1|
paint i could tell you tales of |cobblers*1|
i could tell you tales of cobblers |wax*1|
could tell you tales of cobblers wax |which*1|
tell you tales of cobblers wax which |would*1|
you tales of cobblers wax which would |disgust*1|
tales of cobblers wax which would disgust |you*1|
of cobblers wax which would disgust you |with*1|
cobblers wax which would disgust you with |human*1|
wax which would disgust you with human |nature*1|
which would disgust you with human nature |he*1|
would disgust you with human nature he |stepped*1|
disgust you with human nature he stepped |over*1|
you with human nature he stepped over |to*1|
with human nature he stepped over to |the*1|
human nature he stepped over to the |window*1|
nature he stepped over to the window |and*1|
he stepped over to the window and |shouted*1|
stepped over to the window and shouted |through*1|
over to the window and shouted through |it*1|
to the window and shouted through it |at*1|
the window and shouted through it at |the*1|
window and shouted through it at the |top*1|
and shouted through it at the top |of*1|
shouted through it at the top of |his*1|
through it at the top of his |voice*1|
it at the top of his voice |that*1|
at the top of his voice that |the*1|
the top of his voice that the |vacancy*1|
top of his voice that the vacancy |was*1|
of his voice that the vacancy was |filled*1|
his voice that the vacancy was filled |a*1|
voice that the vacancy was filled a |groan*1|
that the vacancy was filled a groan |of*1|
the vacancy was filled a groan of |disappointment*1|
vacancy was filled a groan of disappointment |came*1|
was filled a groan of disappointment came |up*1|
filled a groan of disappointment came up |from*1|
a groan of disappointment came up from |below*1|
groan of disappointment came up from below |and*1|
of disappointment came up from below and |the*1|
disappointment came up from below and the |folk*1|
came up from below and the folk |all*1|
up from below and the folk all |trooped*1|
from below and the folk all trooped |away*1|
below and the folk all trooped away |in*1|
and the folk all trooped away in |different*1|
the folk all trooped away in different |directions*1|
folk all trooped away in different directions |until*1|
all trooped away in different directions until |there*1|
trooped away in different directions until there |was*1|
away in different directions until there was |not*1|
in different directions until there was not |a*1|
different directions until there was not a |redhead*1|
directions until there was not a redhead |to*1|
until there was not a redhead to |be*1|
there was not a redhead to be |seen*1|
was not a redhead to be seen |except*1|
not a redhead to be seen except |my*1|
a redhead to be seen except my |own*1|
redhead to be seen except my own |and*1|
to be seen except my own and |that*1|
be seen except my own and that |of*1|
seen except my own and that of |the*1|
except my own and that of the |manager*1|
my own and that of the manager |
own and that of the manager  |my*1|
and that of the manager  my |name*1|
that of the manager  my name |said*1|
of the manager  my name said |he*1|
the manager  my name said he |is*1|
manager  my name said he is |mr*1|
 my name said he is mr |duncan*1|
my name said he is mr duncan |ross*1|
name said he is mr duncan ross |and*1|
said he is mr duncan ross and |i*1|
he is mr duncan ross and i |am*1|
is mr duncan ross and i am |myself*1|
mr duncan ross and i am myself |one*1|
duncan ross and i am myself one |of*1|
ross and i am myself one of |the*1|
and i am myself one of the |pensioners*1|
i am myself one of the pensioners |upon*1|
am myself one of the pensioners upon |the*1|
myself one of the pensioners upon the |fund*1|
one of the pensioners upon the fund |left*1|
of the pensioners upon the fund left |by*1|
the pensioners upon the fund left by |our*1|
pensioners upon the fund left by our |noble*1|
upon the fund left by our noble |benefactor*1|
the fund left by our noble benefactor |are*1|
fund left by our noble benefactor are |you*1|
left by our noble benefactor are you |a*1|
by our noble benefactor are you a |married*1|
our noble benefactor are you a married |man*1|
noble benefactor are you a married man |mr*1|
benefactor are you a married man mr |wilson*1|
are you a married man mr wilson |have*1|
you a married man mr wilson have |you*1|
a married man mr wilson have you |a*1|
married man mr wilson have you a |family*1|
man mr wilson have you a family |i*1|
mr wilson have you a family i |answered*1|
wilson have you a family i answered |that*1|
have you a family i answered that |i*1|
you a family i answered that i |had*1|
a family i answered that i had |not*1|
family i answered that i had not |his*1|
i answered that i had not his |face*1|
answered that i had not his face |fell*1|
that i had not his face fell |immediately*1|
i had not his face fell immediately |
had not his face fell immediately  |dear*1|
not his face fell immediately  dear |me*1|
his face fell immediately  dear me |he*1|
face fell immediately  dear me he |said*1|
fell immediately  dear me he said |gravely*1|
immediately  dear me he said gravely |that*1|
 dear me he said gravely that |is*1|
dear me he said gravely that is |very*1|
me he said gravely that is very |serious*1|
he said gravely that is very serious |indeed*1|
said gravely that is very serious indeed |i*1|
gravely that is very serious indeed i |am*1|
that is very serious indeed i am |sorry*1|
is very serious indeed i am sorry |to*1|
very serious indeed i am sorry to |hear*1|
serious indeed i am sorry to hear |you*1|
indeed i am sorry to hear you |say*1|
i am sorry to hear you say |that*1|
am sorry to hear you say that |the*1|
sorry to hear you say that the |fund*1|
to hear you say that the fund |was*1|
hear you say that the fund was |of*1|
you say that the fund was of |course*1|
say that the fund was of course |for*1|
that the fund was of course for |the*1|
the fund was of course for the |propagation*1|
fund was of course for the propagation |and*1|
was of course for the propagation and |spread*1|
of course for the propagation and spread |of*1|
course for the propagation and spread of |the*1|
for the propagation and spread of the |redheads*1|
the propagation and spread of the redheads |as*1|
propagation and spread of the redheads as |well*1|
and spread of the redheads as well |as*1|
spread of the redheads as well as |for*1|
of the redheads as well as for |their*1|
the redheads as well as for their |maintenance*1|
redheads as well as for their maintenance |it*1|
as well as for their maintenance it |is*1|
well as for their maintenance it is |exceedingly*1|
as for their maintenance it is exceedingly |unfortunate*1|
for their maintenance it is exceedingly unfortunate |that*1|
their maintenance it is exceedingly unfortunate that |you*1|
maintenance it is exceedingly unfortunate that you |should*1|
it is exceedingly unfortunate that you should |be*1|
is exceedingly unfortunate that you should be |a*1|
exceedingly unfortunate that you should be a |bachelor*1|
unfortunate that you should be a bachelor |my*1|
that you should be a bachelor my |face*1|
you should be a bachelor my face |lengthened*1|
should be a bachelor my face lengthened |at*1|
be a bachelor my face lengthened at |this*1|
a bachelor my face lengthened at this |mr*1|
bachelor my face lengthened at this mr |holmes*1|
my face lengthened at this mr holmes |for*1|
face lengthened at this mr holmes for |i*1|
lengthened at this mr holmes for i |thought*1|
at this mr holmes for i thought |that*1|
this mr holmes for i thought that |i*1|
mr holmes for i thought that i |was*1|
holmes for i thought that i was |not*1|
for i thought that i was not |to*1|
i thought that i was not to |have*1|
thought that i was not to have |the*1|
that i was not to have the |vacancy*1|
i was not to have the vacancy |after*1|
was not to have the vacancy after |all*1|
not to have the vacancy after all |but*1|
to have the vacancy after all but |after*1|
have the vacancy after all but after |thinking*1|
the vacancy after all but after thinking |it*1|
vacancy after all but after thinking it |over*1|
after all but after thinking it over |for*1|
all but after thinking it over for |a*1|
but after thinking it over for a |few*1|
after thinking it over for a few |minutes*1|
thinking it over for a few minutes |he*1|
it over for a few minutes he |said*1|
over for a few minutes he said |that*1|
for a few minutes he said that |it*1|
a few minutes he said that it |would*1|
few minutes he said that it would |be*1|
minutes he said that it would be |all*1|
he said that it would be all |right*1|
said that it would be all right |
that it would be all right  |in*1|
it would be all right  in |the*1|
would be all right  in the |case*1|
be all right  in the case |of*1|
all right  in the case of |another*1|
right  in the case of another |said*1|
 in the case of another said |he*1|
in the case of another said he |the*1|
the case of another said he the |objection*1|
case of another said he the objection |might*1|
of another said he the objection might |be*1|
another said he the objection might be |fatal*1|
said he the objection might be fatal |but*1|
he the objection might be fatal but |we*1|
the objection might be fatal but we |must*1|
objection might be fatal but we must |stretch*1|
might be fatal but we must stretch |a*1|
be fatal but we must stretch a |point*1|
fatal but we must stretch a point |in*1|
but we must stretch a point in |favour*1|
we must stretch a point in favour |of*1|
must stretch a point in favour of |a*1|
stretch a point in favour of a |man*1|
a point in favour of a man |with*1|
point in favour of a man with |such*1|
in favour of a man with such |a*1|
favour of a man with such a |head*1|
of a man with such a head |of*1|
a man with such a head of |hair*1|
man with such a head of hair |as*1|
with such a head of hair as |yours*1|
such a head of hair as yours |when*1|
a head of hair as yours when |shall*1|
head of hair as yours when shall |you*1|
of hair as yours when shall you |be*1|
hair as yours when shall you be |able*1|
as yours when shall you be able |to*1|
yours when shall you be able to |enter*1|
when shall you be able to enter |upon*1|
shall you be able to enter upon |your*1|
you be able to enter upon your |new*1|
be able to enter upon your new |duties*1|
able to enter upon your new duties |
to enter upon your new duties  |well*1|
enter upon your new duties  well |it*1|
upon your new duties  well it |is*1|
your new duties  well it is |a*1|
new duties  well it is a |little*1|
duties  well it is a little |awkward*1|
 well it is a little awkward |for*1|
well it is a little awkward for |i*1|
it is a little awkward for i |have*1|
is a little awkward for i have |a*1|
a little awkward for i have a |business*1|
little awkward for i have a business |already*1|
awkward for i have a business already |said*1|
for i have a business already said |i*1|
i have a business already said i |
have a business already said i  |oh*1|
a business already said i  oh |never*1|
business already said i  oh never |mind*1|
already said i  oh never mind |about*1|
said i  oh never mind about |that*1|
i  oh never mind about that |mr*1|
 oh never mind about that mr |wilson*1|
oh never mind about that mr wilson |said*1|
never mind about that mr wilson said |vincent*1|
mind about that mr wilson said vincent |spaulding*1|
about that mr wilson said vincent spaulding |i*1|
that mr wilson said vincent spaulding i |should*1|
mr wilson said vincent spaulding i should |be*1|
wilson said vincent spaulding i should be |able*1|
said vincent spaulding i should be able |to*1|
vincent spaulding i should be able to |look*1|
spaulding i should be able to look |after*1|
i should be able to look after |that*1|
should be able to look after that |for*1|
be able to look after that for |you*1|
able to look after that for you |
to look after that for you  |what*1|
look after that for you  what |would*1|
after that for you  what would |be*1|
that for you  what would be |the*1|
for you  what would be the |hours*1|
you  what would be the hours |i*1|
 what would be the hours i |asked*1|
what would be the hours i asked |
would be the hours i asked  |ten*1|
be the hours i asked  ten |to*1|
the hours i asked  ten to |two*1|
hours i asked  ten to two |now*1|
i asked  ten to two now |a*1|
asked  ten to two now a |pawnbrokers*1|
 ten to two now a pawnbrokers |business*1|
ten to two now a pawnbrokers business |is*1|
to two now a pawnbrokers business is |mostly*1|
two now a pawnbrokers business is mostly |done*1|
now a pawnbrokers business is mostly done |of*1|
a pawnbrokers business is mostly done of |an*1|
pawnbrokers business is mostly done of an |evening*1|
business is mostly done of an evening |mr*1|
is mostly done of an evening mr |holmes*1|
mostly done of an evening mr holmes |especially*1|
done of an evening mr holmes especially |thursday*1|
of an evening mr holmes especially thursday |and*1|
an evening mr holmes especially thursday and |friday*1|
evening mr holmes especially thursday and friday |evening*1|
mr holmes especially thursday and friday evening |which*1|
holmes especially thursday and friday evening which |is*1|
especially thursday and friday evening which is |just*1|
thursday and friday evening which is just |before*1|
and friday evening which is just before |payday*1|
friday evening which is just before payday |so*1|
evening which is just before payday so |it*1|
which is just before payday so it |would*1|
is just before payday so it would |suit*1|
just before payday so it would suit |me*1|
before payday so it would suit me |very*1|
payday so it would suit me very |well*1|
so it would suit me very well |to*1|
it would suit me very well to |earn*1|
would suit me very well to earn |a*1|
suit me very well to earn a |little*1|
me very well to earn a little |in*1|
very well to earn a little in |the*1|
well to earn a little in the |mornings*1|
to earn a little in the mornings |besides*1|
earn a little in the mornings besides |i*1|
a little in the mornings besides i |knew*1|
little in the mornings besides i knew |that*1|
in the mornings besides i knew that |my*1|
the mornings besides i knew that my |assistant*1|
mornings besides i knew that my assistant |was*1|
besides i knew that my assistant was |a*1|
i knew that my assistant was a |good*1|
knew that my assistant was a good |man*1|
that my assistant was a good man |and*1|
my assistant was a good man and |that*1|
assistant was a good man and that |he*1|
was a good man and that he |would*1|
a good man and that he would |see*1|
good man and that he would see |to*1|
man and that he would see to |anything*1|
and that he would see to anything |that*1|
that he would see to anything that |turned*1|
he would see to anything that turned |up*1|
would see to anything that turned up |
see to anything that turned up  |that*1|
to anything that turned up  that |would*1|
anything that turned up  that would |suit*1|
that turned up  that would suit |me*1|
turned up  that would suit me |very*1|
up  that would suit me very |well*1|
 that would suit me very well |said*1|
that would suit me very well said |i*1|
would suit me very well said i |and*1|
suit me very well said i and |the*1|
me very well said i and the |pay*1|
very well said i and the pay |
well said i and the pay  |is*1|
said i and the pay  is |4*1|
i and the pay  is 4 |a*1|
and the pay  is 4 a |week*1|
the pay  is 4 a week |
pay  is 4 a week  |and*1|
 is 4 a week  and |the*1|
is 4 a week  and the |work*1|
4 a week  and the work |
a week  and the work  |is*1|
week  and the work  is |purely*1|
 and the work  is purely |nominal*1|
and the work  is purely nominal |
the work  is purely nominal  |what*1|
work  is purely nominal  what |do*1|
 is purely nominal  what do |you*1|
is purely nominal  what do you |call*1|
purely nominal  what do you call |purely*1|
nominal  what do you call purely |nominal*1|
 what do you call purely nominal |
what do you call purely nominal  |well*1|
do you call purely nominal  well |you*1|
you call purely nominal  well you |have*1|
call purely nominal  well you have |to*1|
purely nominal  well you have to |be*1|
nominal  well you have to be |in*1|
 well you have to be in |the*1|
well you have to be in the |office*1|
you have to be in the office |or*1|
have to be in the office or |at*1|
to be in the office or at |least*1|
be in the office or at least |in*1|
in the office or at least in |the*1|
the office or at least in the |building*1|
office or at least in the building |the*1|
or at least in the building the |whole*1|
at least in the building the whole |time*1|
least in the building the whole time |if*1|
in the building the whole time if |you*1|
the building the whole time if you |leave*1|
building the whole time if you leave |you*1|
the whole time if you leave you |forfeit*1|
whole time if you leave you forfeit |your*1|
time if you leave you forfeit your |whole*1|
if you leave you forfeit your whole |position*1|
you leave you forfeit your whole position |forever*1|
leave you forfeit your whole position forever |the*1|
you forfeit your whole position forever the |will*1|
forfeit your whole position forever the will |is*1|
your whole position forever the will is |very*1|
whole position forever the will is very |clear*1|
position forever the will is very clear |upon*1|
forever the will is very clear upon |that*1|
the will is very clear upon that |point*1|
will is very clear upon that point |you*1|
is very clear upon that point you |dont*1|
very clear upon that point you dont |comply*1|
clear upon that point you dont comply |with*1|
upon that point you dont comply with |the*1|
that point you dont comply with the |conditions*1|
point you dont comply with the conditions |if*1|
you dont comply with the conditions if |you*1|
dont comply with the conditions if you |budge*1|
comply with the conditions if you budge |from*1|
with the conditions if you budge from |the*1|
the conditions if you budge from the |office*1|
conditions if you budge from the office |during*1|
if you budge from the office during |that*1|
you budge from the office during that |time*1|
budge from the office during that time |
from the office during that time  |its*1|
the office during that time  its |only*1|
office during that time  its only |four*1|
during that time  its only four |hours*1|
that time  its only four hours |a*1|
time  its only four hours a |day*1|
 its only four hours a day |and*1|
its only four hours a day and |i*1|
only four hours a day and i |should*1|
four hours a day and i should |not*1|
hours a day and i should not |think*1|
a day and i should not think |of*1|
day and i should not think of |leaving*1|
and i should not think of leaving |said*1|
i should not think of leaving said |i*1|
should not think of leaving said i |
not think of leaving said i  |no*1|
